"Year","StateAbbr","StateDesc","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","TotalPop18plus","LocationID","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text","Geolocation"
"2022","NC","North Carolina","Watauga","BRFSS","Health Outcomes","Stroke among adults","%","Age-adjusted prevalence","3.4",,,"3.1","3.7","55,089","48,616","37189","HLTHOUT","STROKE","AgeAdjPrv","Stroke","POINT (-81.6965516146841 36.2310171963868)"
"2022","NC","North Carolina","Wake","BRFSS","Health Outcomes","Coronary heart disease among adults","%","Age-adjusted prevalence","4.8",,,"4.3","5.4","1,175,021","908,531","37183","HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-78.6503446201168 35.7900594036584)"
"2022","NC","North Carolina","Richmond","BRFSS","Prevention","Visited dentist or dental clinic in the past year among adults","%","Crude prevalence","56.9",,,"52.8","60.7","42,778","32,808","37153","PREVENT","DENTAL","CrdPrv","Dental Visit","POINT (-79.7480501194479 35.0059731618643)"
"2022","NC","North Carolina","Gaston","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Age-adjusted prevalence","77.9",,,"70.0","84.3","234,215","182,451","37071","PREVENT","MAMMOUSE","AgeAdjPrv","Mammography","POINT (-81.1801972591213 35.2943611535336)"
"2022","NC","North Carolina","Carteret","BRFSS","Health Outcomes","All teeth lost among adults aged >=65 years","%","Age-adjusted prevalence","12.9",,,"10.4","15.6","69,380","57,810","37031","HLTHOUT","TEETHLOST","AgeAdjPrv","All Teeth Lost","POINT (-76.6542732540305 34.8273639547444)"
"2021","NC","North Carolina","Wilson","BRFSS","Prevention","Taking medicine to control high blood pressure among adults with high blood pressure","%","Crude prevalence","81.5",,,"78.6","84.1","78,449","60,652","37195","PREVENT","BPMED","CrdPrv","High Blood Pressure Medication","POINT (-77.9185488995394 35.7052197078408)"
"2022","NC","North Carolina","Granville","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","37.9",,,"29.9","46.0","61,903","49,520","37077","HLTHOUT","OBESITY","CrdPrv","Obesity","POINT (-78.6528560993089 36.3038620044075)"
"2022","NC","North Carolina","Lenoir","BRFSS","Health Risk Behaviors","Current cigarette smoking among adults","%","Crude prevalence","18.2",,,"15.9","20.7","54,633","42,248","37107","RISKBEH","CSMOKING","CrdPrv","Current Cigarette Smoking","POINT (-77.6409595927808 35.2387324403638)"
"2022","NC","North Carolina","Lincoln","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Age-adjusted prevalence","79.2",,,"71.8","85.2","93,095","74,084","37109","PREVENT","MAMMOUSE","AgeAdjPrv","Mammography","POINT (-81.2240721915513 35.4855553677493)"
"2022","NC","North Carolina","Burke","BRFSS","Health Outcomes","Diagnosed diabetes among adults","%","Age-adjusted prevalence","10.4",,,"8.9","12.0","87,881","72,247","37023","HLTHOUT","DIABETES","AgeAdjPrv","Diabetes","POINT (-81.70486114808 35.7494843806822)"
"2022","NC","North Carolina","Moore","BRFSS","Disability","Cognitive disability among adults","%","Age-adjusted prevalence","12.9",,,"11.3","14.4","105,531","82,726","37125","DISABLT","COGNITION","AgeAdjPrv","Cognitive Disability","POINT (-79.4810833853778 35.3107524292018)"
"2022","NC","North Carolina","Macon","BRFSS","Health-Related Social Needs","Feeling socially isolated among adults","%","Crude prevalence","28.7",,,"24.2","33.7","38,065","31,219","37113","SOCLNEED","ISOLATION","CrdPrv","Social Isolation","POINT (-83.4217780844555 35.1506263752147)"
"2022","NC","North Carolina","Buncombe","BRFSS","Prevention","Visited dentist or dental clinic in the past year among adults","%","Crude prevalence","69.5",,,"66.2","72.7","273,589","225,801","37021","PREVENT","DENTAL","CrdPrv","Dental Visit","POINT (-82.530385679713 35.6109780509856)"
"2022","NC","North Carolina","Warren","BRFSS","Disability","Any disability among adults","%","Age-adjusted prevalence","39.9",,,"34.9","44.6","18,713","15,455","37185","DISABLT","DISABILITY","AgeAdjPrv","Any Disability","POINT (-78.1065171313416 36.3966767382286)"
"2022","NC","North Carolina","Lee","BRFSS","Prevention","Colorectal cancer screening among adults aged 45–75 years","%","Crude prevalence","64.7",,,"59.5","69.6","65,476","50,217","37105","PREVENT","COLON_SCREEN","CrdPrv","Colorectal Cancer Screening","POINT (-79.1714912683052 35.4750989187809)"
"2022","NC","North Carolina","Camden","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Age-adjusted prevalence","21.9",,,"18.1","26.2","11,088","8,570","37029","RISKBEH","LPA","AgeAdjPrv","Physical Inactivity","POINT (-76.2049603642896 36.3863407828493)"
"2022","NC","North Carolina","Craven","BRFSS","Health Outcomes","Coronary heart disease among adults","%","Age-adjusted prevalence","6.3",,,"5.7","7.1","100,874","79,170","37049","HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-77.0916632156451 35.1237779325124)"
"2022","NC","North Carolina","Pamlico","BRFSS","Disability","Vision disability among adults","%","Age-adjusted prevalence","5.4",,,"4.9","6.0","12,381","10,671","37137","DISABLT","VISION","AgeAdjPrv","Vision Disability","POINT (-76.7287126546537 35.1471252533281)"
"2022","NC","North Carolina","Greene","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Age-adjusted prevalence","20.5",,,"18.3","22.7","20,211","16,362","37079","PREVENT","ACCESS2","AgeAdjPrv","Health Insurance","POINT (-77.6758039116837 35.4849054091072)"
"2021","NC","North Carolina","Surry","BRFSS","Prevention","Cholesterol screening among adults","%","Age-adjusted prevalence","82.7",,,"79.6","85.5","71,403","56,506","37171","PREVENT","CHOLSCREEN","AgeAdjPrv","Cholesterol Screening","POINT (-80.6880595387123 36.4143133430213)"
"2022","NC","North Carolina","Wayne","BRFSS","Health Outcomes","Stroke among adults","%","Age-adjusted prevalence","3.8",,,"3.5","4.1","117,286","89,675","37191","HLTHOUT","STROKE","AgeAdjPrv","Stroke","POINT (-78.0039504800588 35.3637958601789)"
"2022","NC","North Carolina","Gaston","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","76.7",,,"72.5","80.4","234,215","182,451","37071","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-81.1801972591213 35.2943611535336)"
"2022","NC","North Carolina","Cherokee","BRFSS","Disability","Cognitive disability among adults","%","Age-adjusted prevalence","17.8",,,"16.0","19.7","29,512","24,916","37039","DISABLT","COGNITION","AgeAdjPrv","Cognitive Disability","POINT (-84.0637476312268 35.1337276354312)"
"2022","NC","North Carolina","Robeson","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","12.3",,,"10.8","13.8","116,663","87,156","37155","HLTHOUT","CASTHMA","CrdPrv","Current Asthma","POINT (-79.1037511522453 34.6404234382968)"
"2022","NC","North Carolina","Scotland","BRFSS","Health Risk Behaviors","Current cigarette smoking among adults","%","Crude prevalence","20.5",,,"18.0","23.2","34,162","26,314","37165","RISKBEH","CSMOKING","CrdPrv","Current Cigarette Smoking","POINT (-79.4801629069361 34.8409047045285)"
"2022","NC","North Carolina","Hertford","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","78.4",,,"74.4","82.1","20,875","17,171","37091","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-76.9818607276757 36.3588871196747)"
"2022","NC","North Carolina","Buncombe","BRFSS","Disability","Self-care disability among adults","%","Age-adjusted prevalence","2.7",,,"2.5","3.0","273,589","225,801","37021","DISABLT","SELFCARE","AgeAdjPrv","Self-care Disability","POINT (-82.530385679713 35.6109780509856)"
"2022","NC","North Carolina","Catawba","BRFSS","Health Risk Behaviors","Current cigarette smoking among adults","%","Age-adjusted prevalence","17.0",,,"14.9","19.2","163,462","128,493","37035","RISKBEH","CSMOKING","AgeAdjPrv","Current Cigarette Smoking","POINT (-81.2149250535504 35.6622179779733)"
"2021","NC","North Carolina","Jones","BRFSS","Health Outcomes","High cholesterol among adults who have ever been screened","%","Crude prevalence","40.0",,,"35.2","45.2","9,233","7,545","37103","HLTHOUT","HIGHCHOL","CrdPrv","High Cholesterol","POINT (-77.3548950478113 35.0214417782855)"
"2022","NC","North Carolina","Macon","BRFSS","Health Risk Behaviors","Short sleep duration among adults","%","Crude prevalence","30.4",,,"24.3","37.3","38,065","31,219","37113","RISKBEH","SLEEP","CrdPrv","Short Sleep Duration","POINT (-83.4217780844555 35.1506263752147)"
"2022","NC","North Carolina","Wilkes","BRFSS","Health Risk Behaviors","Short sleep duration among adults","%","Age-adjusted prevalence","34.3",,,"27.3","41.4","65,784","52,904","37193","RISKBEH","SLEEP","AgeAdjPrv","Short Sleep Duration","POINT (-81.1632504740295 36.2059050717718)"
"2022","NC","North Carolina","Swain","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence","30.1",,,"29.3","31.0","13,967","10,864","37173","HLTHOUT","ARTHRITIS","CrdPrv","Arthritis","POINT (-83.4925803630805 35.4868277405668)"
"2022","NC","North Carolina","Perquimans","BRFSS","Health Status","Frequent mental distress among adults","%","Age-adjusted prevalence","16.6",,,"14.9","18.5","13,210","10,767","37143","HLTHSTAT","MHLTH","AgeAdjPrv","Frequent Mental Distress","POINT (-76.4398245484823 36.2049769828067)"
"2022","NC","North Carolina","Cabarrus","BRFSS","Disability","Self-care disability among adults","%","Crude prevalence","3.3",,,"3.1","3.7","235,797","177,234","37025","DISABLT","SELFCARE","CrdPrv","Self-care Disability","POINT (-80.5518327021882 35.3869793087838)"
"2021","NC","North Carolina","Anson","BRFSS","Health Outcomes","High cholesterol among adults who have ever been screened","%","Age-adjusted prevalence","32.6",,,"27.9","37.6","22,202","17,846","37007","HLTHOUT","HIGHCHOL","AgeAdjPrv","High Cholesterol","POINT (-80.1026872705448 34.9736529585894)"
"2022","NC","North Carolina","Perquimans","BRFSS","Health Outcomes","Depression among adults","%","Age-adjusted prevalence","23.9",,,"20.2","27.9","13,210","10,767","37143","HLTHOUT","DEPRESSION","AgeAdjPrv","Depression","POINT (-76.4398245484823 36.2049769828067)"
"2022","NC","North Carolina","Durham","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Age-adjusted prevalence","19.1",,,"16.1","22.4","332,680","268,509","37063","RISKBEH","LPA","AgeAdjPrv","Physical Inactivity","POINT (-78.8762704368696 36.0359200892271)"
"2022","NC","North Carolina","Dare","BRFSS","Health Outcomes","Cancer (non-skin) or melanoma among adults","%","Age-adjusted prevalence","7.5",,,"6.7","8.3","37,956","31,156","37055","HLTHOUT","CANCER","AgeAdjPrv","Cancer (non-skin) or Melanoma","POINT (-75.7824832328063 35.7631926889993)"
"2022","NC","North Carolina","Iredell","BRFSS","Health Outcomes","All teeth lost among adults aged >=65 years","%","Crude prevalence","11.8",,,"9.4","14.4","195,897","152,777","37097","HLTHOUT","TEETHLOST","CrdPrv","All Teeth Lost","POINT (-80.8731910815794 35.8070107330188)"
"2022","NC","North Carolina","Pamlico","BRFSS","Disability","Self-care disability among adults","%","Age-adjusted prevalence","4.0",,,"3.7","4.4","12,381","10,671","37137","DISABLT","SELFCARE","AgeAdjPrv","Self-care Disability","POINT (-76.7287126546537 35.1471252533281)"
"2022","NC","North Carolina","Bertie","BRFSS","Disability","Hearing disability among adults","%","Age-adjusted prevalence","7.5",,,"6.7","8.5","17,240","14,342","37015","DISABLT","HEARING","AgeAdjPrv","Hearing Disability","POINT (-76.9765261847155 36.066157443707)"
"2022","NC","North Carolina","Davidson","BRFSS","Health-Related Social Needs","Food insecurity in the past 12 months among adults","%","Crude prevalence","14.2",,,"12.6","15.8","172,586","135,652","37057","SOCLNEED","FOODINSECU","CrdPrv","Food Insecurity","POINT (-80.2126241733172 35.79334763177)"
"2021","NC","North Carolina","Polk","BRFSS","Prevention","Taking medicine to control high blood pressure among adults with high blood pressure","%","Age-adjusted prevalence","59.3",,,"54.1","64.6","19,986","16,898","37149","PREVENT","BPMED","AgeAdjPrv","High Blood Pressure Medication","POINT (-82.170181353608 35.2792484455477)"
"2022","NC","North Carolina","Forsyth","BRFSS","Health-Related Social Needs","Feeling socially isolated among adults","%","Crude prevalence","29.4",,,"25.4","33.9","389,157","302,280","37067","SOCLNEED","ISOLATION","CrdPrv","Social Isolation","POINT (-80.2562678118814 36.1306194708921)"
"2022","NC","North Carolina","Robeson","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Age-adjusted prevalence","17.9",,,"16.0","19.9","116,663","87,156","37155","PREVENT","ACCESS2","AgeAdjPrv","Health Insurance","POINT (-79.1037511522453 34.6404234382968)"
"2022","NC","North Carolina","Catawba","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Age-adjusted prevalence","74.4",,,"66.2","81.5","163,462","128,493","37035","PREVENT","MAMMOUSE","AgeAdjPrv","Mammography","POINT (-81.2149250535504 35.6622179779733)"
"2022","NC","North Carolina","Currituck","BRFSS","Health-Related Social Needs","Feeling socially isolated among adults","%","Crude prevalence","27.7",,,"23.3","32.8","31,015","24,131","37053","SOCLNEED","ISOLATION","CrdPrv","Social Isolation","POINT (-76.0039069482098 36.4032422089498)"
"2022","NC","North Carolina","Moore","BRFSS","Health-Related Social Needs","Lack of social and emotional support among adults","%","Crude prevalence","18.7",,,"15.9","21.6","105,531","82,726","37125","SOCLNEED","EMOTIONSPT","CrdPrv","Lack of Social/Emotional Support","POINT (-79.4810833853778 35.3107524292018)"
"2022","NC","North Carolina","Washington","BRFSS","Disability","Any disability among adults","%","Crude prevalence","42.0",,,"37.1","46.7","10,828","8,655","37187","DISABLT","DISABILITY","CrdPrv","Any Disability","POINT (-76.5770084500192 35.8231123664106)"
"2022","NC","North Carolina","Moore","BRFSS","Health-Related Social Needs","Feeling socially isolated among adults","%","Age-adjusted prevalence","28.9",,,"24.3","33.6","105,531","82,726","37125","SOCLNEED","ISOLATION","AgeAdjPrv","Social Isolation","POINT (-79.4810833853778 35.3107524292018)"
"2022","NC","North Carolina","Wayne","BRFSS","Prevention","Colorectal cancer screening among adults aged 45–75 years","%","Crude prevalence","63.3",,,"58.0","68.3","117,286","89,675","37191","PREVENT","COLON_SCREEN","CrdPrv","Colorectal Cancer Screening","POINT (-78.0039504800588 35.3637958601789)"
"2022","NC","North Carolina","Transylvania","BRFSS","Health Status","Fair or poor self-rated health status among adults","%","Age-adjusted prevalence","14.1",,,"12.4","15.9","33,355","28,332","37175","HLTHSTAT","GHLTH","AgeAdjPrv","General Health","POINT (-82.7987373770396 35.2014202945151)"
"2022","NC","North Carolina","Iredell","BRFSS","Prevention","Colorectal cancer screening among adults aged 45–75 years","%","Crude prevalence","65.0",,,"59.8","69.9","195,897","152,777","37097","PREVENT","COLON_SCREEN","CrdPrv","Colorectal Cancer Screening","POINT (-80.8731910815794 35.8070107330188)"
"2022","NC","North Carolina","Duplin","BRFSS","Disability","Any disability among adults","%","Age-adjusted prevalence","35.5",,,"31.1","40.0","48,990","37,227","37061","DISABLT","DISABILITY","AgeAdjPrv","Any Disability","POINT (-77.9328634793398 34.9363853110288)"
"2022","NC","North Carolina","Northampton","BRFSS","Disability","Hearing disability among adults","%","Age-adjusted prevalence","7.1",,,"6.3","7.9","16,779","13,851","37131","DISABLT","HEARING","AgeAdjPrv","Hearing Disability","POINT (-77.3963332385957 36.4178811426774)"
"2022","NC","North Carolina","Gaston","BRFSS","Health-Related Social Needs","Received food stamps in the past 12 months among adults","%","Crude prevalence","12.5",,,"11.1","14.1","234,215","182,451","37071","SOCLNEED","FOODSTAMP","CrdPrv","Food Stamps","POINT (-81.1801972591213 35.2943611535336)"
"2022","NC","North Carolina","Lincoln","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence","29.1",,,"28.0","30.3","93,095","74,084","37109","HLTHOUT","ARTHRITIS","CrdPrv","Arthritis","POINT (-81.2240721915513 35.4855553677493)"
"2022","NC","North Carolina","Rutherford","BRFSS","Health-Related Social Needs","Feeling socially isolated among adults","%","Crude prevalence","30.8",,,"25.2","37.0","64,963","52,036","37161","SOCLNEED","ISOLATION","CrdPrv","Social Isolation","POINT (-81.9203691777493 35.4025792890745)"
"2022","NC","North Carolina","Clay","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Age-adjusted prevalence","7.7",,,"6.8","8.6","11,614","9,847","37043","HLTHOUT","COPD","AgeAdjPrv","COPD","POINT (-83.7497979844905 35.0571247338988)"
